start_timestamp,tournament_name,category_name,ground_type,round_name,status,winner,home_team,away_team,home_set1,home_set2,home_set3,home_set4,home_set5,away_set1,away_set2,away_set3,away_set4,away_set5
1745148600,"Munich, Germany",ATP,Red clay,Final,Ended,1.0,Alexander Zverev,Ben Shelton,6.0,6.0,,,,2.0,4.0,,,
1745148900,"Abidjan 2, Cote d Ivoire, Qualifying",Challenger,Hardcourt outdoor,Qualification Round 1,Ended,2.0,Abdoulaziz Bationo,Guillaume Dalmasso,3.0,4.0,,,,6.0,6.0,,,
1745148900,"Abidjan 2, Cote d Ivoire, Qualifying",Challenger,Hardcourt outdoor,Qualification Round 1,Ended,2.0,Abdoulaziz Bationo,Guillaume Dalmasso,3.0,4.0,,,,6.0,6.0,,,
1745148900,"Abidjan 2, Cote d Ivoire, Qualifying",Challenger,Hardcourt outdoor,Qualification Round 1,Ended,2.0,Abdoulaziz Bationo,Guillaume Dalmasso,3.0,4.0,,,,6.0,6.0,,,
1745150400,"Abidjan 2, Cote d Ivoire, Qualifying",Challenger,Hardcourt outdoor,Qualification Round 1,Ended,2.0,Matthias Ujvary,Matt Hulme,3.0,6.0,,,,6.0,7.0,,,
1745150400,"Abidjan 2, Cote d Ivoire, Qualifying",Challenger,Hardcourt outdoor,Qualification Round 1,Ended,2.0,Matthias Ujvary,Matt Hulme,3.0,6.0,,,,6.0,7.0,,,
1745152200,"Oeiras 4, Portugal",Challenger,Red clay,Final,Ended,2.0,Francisco Comesaña,Elmer Moller,0.0,4.0,,,,6.0,6.0,,,
1745152200,"Rome, Italy, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,Marko Topo,Giovanni Fonio,3.0,5.0,,,,6.0,7.0,,,
1745152200,"Rome, Italy, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,Marko Topo,Giovanni Fonio,3.0,5.0,,,,6.0,7.0,,,
1745152200,"Oeiras 4, Portugal",Challenger,Red clay,Final,Ended,2.0,Francisco Comesaña,Elmer Moller,0.0,4.0,,,,6.0,6.0,,,
1745152800,"Rome, Italy, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,Raul Brancaccio,Jiri Vesely,2.0,4.0,,,,6.0,6.0,,,
1745152800,"Rome, Italy, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,Raul Brancaccio,Jiri Vesely,2.0,4.0,,,,6.0,6.0,,,
1745153100,"Stuttgart, Germany",WTA,Red clay indoor,Semifinals,Ended,1.0,Aryna Sabalenka,Jasmine Paolini,7.0,6.0,,,,5.0,4.0,,,
1745153100,"Stuttgart, Germany",WTA,Red clay indoor,Semifinals,Ended,1.0,Aryna Sabalenka,Jasmine Paolini,7.0,6.0,,,,5.0,4.0,,,
1745154000,"Abidjan 2, Cote d Ivoire, Qualifying",Challenger,Hardcourt outdoor,Qualification Round 1,Ended,1.0,Joel Meda,Dragos Nicolae Cazacu,6.0,6.0,7.0,,,2.0,7.0,5.0,,
1745154000,"Abidjan 2, Cote d Ivoire, Qualifying",Challenger,Hardcourt outdoor,Qualification Round 1,Ended,1.0,Joel Meda,Dragos Nicolae Cazacu,6.0,6.0,7.0,,,2.0,7.0,5.0,,
1745154300,"Rome, Italy, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,Jacopo Berrettini,Lukas Pokorny,3.0,7.0,3.0,,,6.0,6.0,6.0,,
1745154300,"Rome, Italy, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,Jacopo Berrettini,Lukas Pokorny,3.0,7.0,3.0,,,6.0,6.0,6.0,,
1745154600,"Abidjan 2, Cote d Ivoire, Qualifying",Challenger,Hardcourt outdoor,Qualification Round 1,Ended,1.0,Luca Potenza,Dinko Dinev,6.0,6.0,,,,4.0,4.0,,,
1745154600,"Abidjan 2, Cote d Ivoire, Qualifying",Challenger,Hardcourt outdoor,Qualification Round 1,Ended,1.0,Luca Potenza,Dinko Dinev,6.0,6.0,,,,4.0,4.0,,,
1745155800,"Rouen, France",WTA,,Final,Ended,1.0,Elina Svitolina,Olga Danilovic,6.0,7.0,,,,4.0,6.0,,,
1745155800,"Rouen, France",WTA,,Final,Ended,1.0,Elina Svitolina,Olga Danilovic,6.0,7.0,,,,4.0,6.0,,,
1745157600,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,1.0,Patrick Maloney,Kiranpal Pannu,6.0,6.0,,,,2.0,1.0,,,
1745157600,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,1.0,Garrett Johns,Felix Corwin,6.0,6.0,,,,3.0,1.0,,,
1745157600,"Barcelona, Spain",ATP,Red clay,Final,Ended,2.0,Carlos Alcaraz,Holger Rune,6.0,2.0,,,,7.0,6.0,,,
1745157600,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,1.0,Patrick Maloney,Kiranpal Pannu,6.0,6.0,,,,2.0,1.0,,,
1745157600,"Barcelona, Spain",ATP,Red clay,Final,Ended,2.0,Carlos Alcaraz,Holger Rune,6.0,2.0,,,,7.0,6.0,,,
1745157600,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,1.0,Garrett Johns,Felix Corwin,6.0,6.0,,,,3.0,1.0,,,
1745157900,"Abidjan 2, Cote d Ivoire, Qualifying",Challenger,Hardcourt outdoor,Qualification Round 1,Ended,2.0,Aleksandr Lobanov,Massimo Giunta,2.0,3.0,,,,6.0,6.0,,,
1745157900,"Abidjan 2, Cote d Ivoire, Qualifying",Challenger,Hardcourt outdoor,Qualification Round 1,Ended,2.0,Aleksandr Lobanov,Massimo Giunta,2.0,3.0,,,,6.0,6.0,,,
1745158500,"Rome, Italy, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,Federico Iannaccone,Sandro Kopp,3.0,6.0,2.0,,,6.0,4.0,6.0,,
1745158500,"Rome, Italy, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,Federico Iannaccone,Sandro Kopp,3.0,6.0,2.0,,,6.0,4.0,6.0,,
1745158800,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,Steven Diez,Ryan Seggerman,3.0,6.0,3.0,,,6.0,3.0,6.0,,
1745158800,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,Steven Diez,Ryan Seggerman,3.0,6.0,3.0,,,6.0,3.0,6.0,,
1745161500,"Abidjan 2, Cote d Ivoire, Qualifying",Challenger,Hardcourt outdoor,Qualification Round 1,Ended,2.0,Damien Wenger,Constantin Bittoun Kouzmine,6.0,5.0,5.0,,,3.0,7.0,7.0,,
1745161500,"Abidjan 2, Cote d Ivoire, Qualifying",Challenger,Hardcourt outdoor,Qualification Round 1,Ended,2.0,Damien Wenger,Constantin Bittoun Kouzmine,6.0,5.0,5.0,,,3.0,7.0,7.0,,
1745163000,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,Ryan Fishback,Stefan Kozlov,5.0,3.0,,,,7.0,6.0,,,
1745163000,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,Tyler Zink,Christian Sigsgaard,3.0,5.0,,,,6.0,7.0,,,
1745163000,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,Ryan Fishback,Stefan Kozlov,5.0,3.0,,,,7.0,6.0,,,
1745163000,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,Tyler Zink,Christian Sigsgaard,3.0,5.0,,,,6.0,7.0,,,
1745163300,"Abidjan 2, Cote d Ivoire, Qualifying",Challenger,Hardcourt outdoor,Qualification Round 1,Retired,2.0,Adil Kalyanpur,Aziz Ouakaa,1.0,2.0,,,,6.0,3.0,,,
1745163300,"Abidjan 2, Cote d Ivoire, Qualifying",Challenger,Hardcourt outdoor,Qualification Round 1,Retired,2.0,Adil Kalyanpur,Aziz Ouakaa,1.0,2.0,,,,6.0,3.0,,,
1745163900,"Abidjan 2, Cote d Ivoire, Qualifying",Challenger,Hardcourt outdoor,Qualification Round 1,Ended,1.0,Florent Bax,Kwami Stanislas Dussey,6.0,6.0,,,,0.0,2.0,,,
1745163900,"Abidjan 2, Cote d Ivoire, Qualifying",Challenger,Hardcourt outdoor,Qualification Round 1,Ended,1.0,Florent Bax,Kwami Stanislas Dussey,6.0,6.0,,,,0.0,2.0,,,
1745164800,"Tallahassee, USA",Challenger,Red clay,Final,Ended,2.0,Emilio Nava,Chris Rodesch,6.0,3.0,4.0,,,4.0,6.0,6.0,,
1745164800,"Tallahassee, USA",Challenger,Red clay,Final,Ended,2.0,Emilio Nava,Chris Rodesch,6.0,3.0,4.0,,,4.0,6.0,6.0,,
1745166000,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Canceled,,Corentin Denolly,Tristan McCormick,,,,,,,,,,
1745166000,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Canceled,,Corentin Denolly,Tristan McCormick,,,,,,,,,,
1745167800,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,Antoine Ghibaudo,Alex Rybakov,1.0,7.0,3.0,,,6.0,6.0,6.0,,
1745167800,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,Antoine Ghibaudo,Alex Rybakov,1.0,7.0,3.0,,,6.0,6.0,6.0,,
1745168700,"Abidjan 2, Cote d Ivoire, Qualifying",Challenger,Hardcourt outdoor,Qualification Round 1,Ended,1.0,Thijmen Loof,Tanguy Genier,6.0,6.0,7.0,,,7.0,3.0,6.0,,
1745168700,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,Cannon Kingsley,Joao Lucas Reis Da Silva,3.0,2.0,,,,6.0,6.0,,,
1745168700,"Abidjan 2, Cote d Ivoire, Qualifying",Challenger,Hardcourt outdoor,Qualification Round 1,Ended,1.0,Thijmen Loof,Tanguy Genier,6.0,6.0,7.0,,,7.0,3.0,6.0,,
1745168700,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,Cannon Kingsley,Joao Lucas Reis Da Silva,3.0,2.0,,,,6.0,6.0,,,
1745169900,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,Joshua Charlton,Tristan McCormick,4.0,6.0,2.0,,,6.0,3.0,6.0,,
1745169900,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,Joshua Charlton,Tristan McCormick,4.0,6.0,2.0,,,6.0,3.0,6.0,,
1745172000,"Abidjan, Cote d Ivoire",Challenger,Hardcourt outdoor,Final,Ended,1.0,Maximus Jones,Ricardas Berankis,6.0,4.0,6.0,,,3.0,6.0,4.0,,
1745172000,"Abidjan, Cote d Ivoire",Challenger,Hardcourt outdoor,Final,Ended,1.0,Maximus Jones,Ricardas Berankis,6.0,4.0,6.0,,,3.0,6.0,4.0,,
1745173500,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,Joshua Sheehy,Patrick Kypson,3.0,6.0,,,,6.0,7.0,,,
1745173500,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,Joshua Sheehy,Patrick Kypson,3.0,6.0,,,,6.0,7.0,,,
1745177700,"Savannah, USA, Qualifying",Challenger,Red clay,Qualification Round 1,Ended,2.0,James Tracy,Marc Polmans,3.0,4.0,,,,6.0,6.0,,,
